id,parent,name,level,hid,iso639_3,latitude,longitude,macroareas,countries,timespan,branch,parent_name,id.1,family,family_id,macroarea,nr_macroarea,Genus.wals,Area.autotyp,Family.wals
waam1244,waam1245,Waama,language,wwa,wwa,10.5956,1.65318,['Africa'],['Benin'],,Waama-Tayari-Ditammari,Waama-Tayari-Ditammari,waam1244,Atlantic-Congo,atla1278,Africa,1,Oti-Volta,African Savannah,Niger-Congo
baat1238,sout3164,Baatonum,language,bba,bba,9.63186,2.99607,['Africa'],"['Benin', 'Nigeria']",,Southern Central Gur,Southern Central Gur,baat1238,Atlantic-Congo,atla1278,Africa,1,Baatonum,African Savannah,Niger-Congo
kabi1261,kabi1265,Kabiyé,language,kbp,kbp,8.96816,0.495023,['Africa'],"['Benin', 'Ghana', 'Togo']",,Kabiyeic,Kabiyeic,kabi1261,Atlantic-Congo,atla1278,Africa,1,Grusi,African Savannah,Niger-Congo
lama1275,kabi1265,Lama (Togo),language,las,las,8.66954,0.833293,['Africa'],"['Benin', 'Ghana', 'Togo']",,Kabiyeic,Kabiyeic,lama1275,Atlantic-Congo,atla1278,Africa,1,,,
lukp1238,kabi1265,Lukpa,language,dop,dop,9.51949,1.66954,['Africa'],"['Benin', 'Togo']",,Kabiyeic,Kabiyeic,lukp1238,Atlantic-Congo,atla1278,Africa,1,,,
delo1240,delo1241,Delo,language,ntr,ntr,7.90997,0.59728,['Africa'],"['Ghana', 'Togo']",,Delo-Cala,Delo-Cala,delo1240,Atlantic-Congo,atla1278,Africa,1,,,
temm1241,temc1234,Tem,language,kdh,kdh,8.967,1.136,['Africa'],"['Benin', 'Ghana', 'Togo']",,Tem-Chala,Tem-Chala,temm1241,Atlantic-Congo,atla1278,Africa,1,Grusi,African Savannah,Niger-Congo
tamp1252,chak1274,Tampulma,language,tpm,tpm,9.75577,-1.35467,['Africa'],['Ghana'],,Chakali-Tamprusi,Chakali-Tamprusi,tamp1252,Atlantic-Congo,atla1278,Africa,1,Grusi,African Savannah,Niger-Congo
vagl1239,chak1273,Vagla,language,vag,vag,9.33848,-2.31333,['Africa'],['Ghana'],,Chakali-Tamprusi-Vagala,Chakali-Tamprusi-Vagala,vagl1239,Atlantic-Congo,atla1278,Africa,1,Grusi,African Savannah,Niger-Congo
degg1238,chak1272,Deg,language,mzw,mzw,8.43846,-2.28724,['Africa'],"[""Côte d'Ivoire"", 'Ghana']",,Chakalic,Chakalic,degg1238,Atlantic-Congo,atla1278,Africa,1,,,
siss1242,nort3229,Sissala of Burkina Faso,language,sld,sld,11.0916,-2.38217,['Africa'],"['Burkina Faso', 'Ghana']",,Northwestern Sisaala,Northwestern Sisaala,siss1242,Atlantic-Congo,atla1278,Africa,1,,,
paas1238,sisa1248,Paasaal,language,sig,sig,10.2004,-1.8048,['Africa'],['Ghana'],,Sisaala,Sisaala,paas1238,Atlantic-Congo,atla1278,Africa,1,,,
tumu1242,sisa1248,Tumulung Sisaala,language,sil,sil,10.63451,-1.79707,['Africa'],['Ghana'],,Sisaala,Sisaala,tumu1242,Atlantic-Congo,atla1278,Africa,1,,,
lyel1241,nort2782,Lyélé,language,lee,lee,12.4305,-2.59229,['Africa'],['Burkina Faso'],,Northern Grusi,Northern Grusi,lyel1241,Atlantic-Congo,atla1278,Africa,1,Grusi,African Savannah,Niger-Congo
kase1253,nuna1234,Kasem,language,xsm,xsm,11.0824,-1.39076,['Africa'],"['Burkina Faso', 'Ghana']",,Nuna-Kasem,Nuna-Kasem,kase1253,Atlantic-Congo,atla1278,Africa,1,Grusi,African Savannah,Niger-Congo
sout2795,nuni1253,Southern Nuni,language,nnw,nnw,11.5186,-2.14385,['Africa'],"['Burkina Faso', 'Ghana']",,Nuni,Nuni,sout2795,Atlantic-Congo,atla1278,Africa,1,,,
cerm1238,kirm1250,Cerma,language,cme,cme,10.1245,-4.94917,['Africa'],"['Burkina Faso', ""Côte d'Ivoire""]",,Kirma-Tyurama,Kirma-Tyurama,cerm1238,Atlantic-Congo,atla1278,Africa,1,Kirma-Tyurama,African Savannah,Niger-Congo
lobi1245,lobi1246,Lobi,language,lob,lob,9.96122,-3.336,['Africa'],"['Burkina Faso', ""Côte d'Ivoire"", 'Ghana']",,Lobiri-Jaane,Lobiri-Jaane,lobi1245,Atlantic-Congo,atla1278,Africa,1,Lobiri-Jaane,African Savannah,Niger-Congo
east2398,kara1479,Eastern Karaboro,language,xrb,xrb,10.4987,-4.52253,['Africa'],"['Burkina Faso', ""Côte d'Ivoire""]",,Karaboro,Karaboro,east2398,Atlantic-Congo,atla1278,Africa,1,,,
mama1271,nort3254,Mamara Senoufo,language,myk,myk,12.4871,-5.28245,['Africa'],"['Burkina Faso', 'Mali']",,North Senufo,North Senufo,mama1271,Atlantic-Congo,atla1278,Africa,1,,,
supy1237,supy1238,Supyire Senoufo,language,spp,spp,11.632,-5.87709,['Africa'],"['Burkina Faso', ""Côte d'Ivoire"", 'Mali']",,Supyiric,Supyiric,supy1237,Atlantic-Congo,atla1278,Africa,1,Senufo,African Savannah,Niger-Congo
nafa1258,sout3153,Nafanan,language,nfr,nfr,8.00522,-2.51001,['Africa'],"[""Côte d'Ivoire"", 'Ghana']",,South Senufo,South Senufo,nafa1258,Atlantic-Congo,atla1278,Africa,1,Senufo,African Savannah,Niger-Congo
djim1235,tagb1262,Djimini Senoufo,language,dyi,dyi,8.36279,-4.45627,['Africa'],"[""Côte d'Ivoire""]",,South Senufo,Tagbana-Jimini,djim1235,Atlantic-Congo,atla1278,Africa,1,Senufo,African Savannah,Niger-Congo
miyo1238,uncl1526,Miyobe,language,soy,soy,9.94366,1.33302,['Africa'],"['Benin', 'Togo']",,Nuclear Oti-Volta,Unclassified North Volta-Congo,miyo1238,Atlantic-Congo,atla1278,Africa,1,,,
sout2782,adam1254,South Fali,language,fal,fal,9.51408,13.6164,['Africa'],['Cameroon'],,Adamawa Fali,Adamawa Fali,sout2782,Atlantic-Congo,atla1278,Africa,1,,,
cent1992,sout2691,Central Mnong,language,cmo,cmo,12.6313,107.301,['Eurasia'],"['Cambodia', 'Viet Nam']",,Southern-Central Mnong,Southern-Central Mnong,cent1992,Austroasiatic,aust1305,Eurasia,1,,,
east2332,east2783,Eastern Bru,language,bru,bru,17.1311,105.671,['Eurasia'],"[""Lao People's Democratic Republic"", 'Viet Nam']",,Eastern Bru-Katang,Eastern Bru-Katang,east2332,Austroasiatic,aust1305,Eurasia,1,Katuic,Southeast Asia,Austro-Asiatic
nucl1290,waaa1245,Zhenkang Wa,language,wbm,wbm,23.1024,99.108,['Eurasia'],"['China', 'Myanmar']",,Nuclear Waic,Nuclear Waic,nucl1290,Austroasiatic,aust1305,Eurasia,1,,,
para1301,waaa1245,South Wa,language,prk,prk,22.8658,99.375,['Eurasia'],"['China', 'Myanmar']",,Nuclear Waic,Nuclear Waic,para1301,Austroasiatic,aust1305,Eurasia,1,Palaungic,Southeast Asia,Austro-Asiatic
cent1989,khme1253,Central Khmer,language,khm,khm,12.0515,105.015,['Eurasia'],"['Cambodia', ""Lao People's Democratic Republic"", 'Thailand', 'Viet Nam']",,Khmeric,Khmeric,cent1989,Austroasiatic,aust1305,Eurasia,1,Khmer,Southeast Asia,Austro-Asiatic
nort2684,khme1253,Northern Khmer,language,kxm,kxm,14.4674,103.863,['Eurasia'],"['Cambodia', 'Thailand']",,Khmeric,Khmeric,nort2684,Austroasiatic,aust1305,Eurasia,1,,,
carn1240,nico1262,Car Nicobarese,language,caq,caq,9.18853,92.7671,['Eurasia'],['India'],,Nicobaric,Nicobaric,carn1240,Austroasiatic,aust1305,Eurasia,1,Nicobarese,Southeast Asia,Austro-Asiatic
viet1252,viet1251,Vietnamese,language,vie,vie,20.681188,105.774071,['Eurasia'],"['China', ""Lao People's Democratic Republic"", 'Viet Nam']",,Viet-Muong,Viet-Muong,viet1252,Austroasiatic,aust1305,Eurasia,1,Vietic,Southeast Asia,Austro-Asiatic
inab1237,sama1302,Inabaknon,language,abx,abx,12.4264,124.166,['Papunesia'],['Philippines'],,Sama-Bajaw,Sama-Bajaw,inab1237,Austronesian,aust1307,Papunesia,1,,,
cent2092,inne1244,Central Sama,language,sml,sml,7.004574,118.455978,['Papunesia'],['Philippines'],,Inner Sulu Sama,Inner Sulu Sama,cent2092,Austronesian,aust1307,Papunesia,1,,,
maan1238,maan1240,Ma'anyan,language,mhy,mhy,-2.1239,115.092,['Papunesia'],['Indonesia'],,Maanyan-Paku,Maanyan-Paku,maan1238,Austronesian,aust1307,Papunesia,1,Barito,Southeast Asia,Austronesian
plat1254,cent2382,Plateau Malagasy,language,plt,plt,-19.5907,47.1211,['Africa'],['Madagascar'],,North-Central Malagasic,Central-Eastern Malagasic,plat1254,Austronesian,aust1307,Africa,1,,,
ngaj1237,sout2921,Ngaju,language,nij,nij,-1.58463,112.794,['Papunesia'],['Indonesia'],,South West Greater Barito,South West Greater Barito,ngaj1237,Austronesian,aust1307,Papunesia,1,Barito,Southeast Asia,Austronesian
ibat1238,bata1315,Ibatan,language,ivb,ivb,18.9398,121.909,['Papunesia'],['Philippines'],,Batanic,Batanic,ibat1238,Austronesian,aust1307,Papunesia,1,,,
ivat1242,yami1257,Itbayat,language,ivv,ivv,20.77,121.85,['Papunesia'],['Philippines'],,Yami-Itbayat,Yami-Itbayat,ivat1242,Austronesian,aust1307,Papunesia,1,,,
koro1310,blaa1241,Koronadal Blaan,language,bpr,bpr,6.20529,125.007,['Papunesia'],['Philippines'],,Blaan,Blaan,koro1310,Austronesian,aust1307,Papunesia,1,,,
sara1326,blaa1241,Sarangani Blaan,language,bps,bps,6.03691,125.354,['Papunesia'],['Philippines'],,Blaan,Blaan,sara1326,Austronesian,aust1307,Papunesia,1,,,
tbol1240,tbol1241,Tboli,language,tbl,tbl,6.20377,124.538,['Papunesia'],['Philippines'],,Tboli-Blaan,Tboli-Blaan,tbol1240,Austronesian,aust1307,Papunesia,1,Bilic,Oceania,Austronesian
bima1247,bima1248,Bima,language,bhp,bhp,-8.57376,118.445,['Papunesia'],['Indonesia'],,Malayo-Polynesian,Bima-Lembata,bima1247,Austronesian,aust1307,Papunesia,1,Central Malayo-Polynesian,Oceania,Austronesian
mang1405,mang1436,Manggarai,language,mqy,mqy,-8.55748,120.329,['Papunesia'],['Indonesia'],,Manggarai Khusus,Manggarai Khusus,mang1405,Austronesian,aust1307,Papunesia,1,Central Malayo-Polynesian,Oceania,Austronesian
dhao1237,hawu1234,Dhao,language,nfa,nfa,-10.8098,122.658,['Papunesia'],['Indonesia'],,Hawu-Dhao,Hawu-Dhao,dhao1237,Austronesian,aust1307,Papunesia,1,,,
sabu1255,hawu1234,Hawu,language,hvn,hvn,-10.5522,121.847,['Papunesia'],['Indonesia'],,Hawu-Dhao,Hawu-Dhao,sabu1255,Austronesian,aust1307,Papunesia,1,Central Malayo-Polynesian,Oceania,Austronesian
kamb1299,kamb1320,Kambera,language,xbr,xbr,-9.88447,120.235,['Papunesia'],['Indonesia'],,Central-East Sumbanese,Central-East Sumbanese,kamb1299,Austronesian,aust1307,Papunesia,1,Central Malayo-Polynesian,Oceania,Austronesian
bala1315,east2491,Balantak,language,blz,blz,-0.86809,123.289,['Papunesia'],['Indonesia'],,Eastern Saluan-Banggai,Eastern Saluan-Banggai,bala1315,Austronesian,aust1307,Papunesia,1,Celebic,Oceania,Austronesian
bang1368,east2491,Banggai,language,bgz,bgz,-1.58305,123.171,['Papunesia'],['Indonesia'],,Eastern Saluan-Banggai,Eastern Saluan-Banggai,bang1368,Austronesian,aust1307,Papunesia,1,Celebic,Oceania,Austronesian
muna1247,west2847,Muna,language,mnb,mnb,-5.40419,122.541,['Papunesia'],['Indonesia'],,Western Munic,Western Munic,muna1247,Austronesian,aust1307,Papunesia,1,Celebic,Oceania,Austronesian
daak1235,comm1248,Da'a Kaili,language,kzf,kzf,-1.21051,119.527,['Papunesia'],['Indonesia'],,Greater Kaili,Common Kaili,daak1235,Austronesian,aust1307,Papunesia,1,Celebic,Oceania,Austronesian
ledo1238,comm1248,Ledo Kaili,language,lew,lew,-1.03033,120.132,['Papunesia'],['Indonesia'],,Greater Kaili,Common Kaili,ledo1238,Austronesian,aust1307,Papunesia,1,Celebic,Oceania,Austronesian
pamo1252,pamo1251,Pamona,language,pmf,pmf,-1.62663,121.268,['Papunesia'],['Indonesia'],,Pamona-Tombelala,Pamona-Tombelala,pamo1252,Austronesian,aust1307,Papunesia,1,Celebic,Oceania,Austronesian
umaa1242,umas1234,Uma,language,ppk,ppk,-1.70416,119.968,['Papunesia'],['Indonesia'],,Kaili-Wolio,Uma-Sarudu,umaa1242,Austronesian,aust1307,Papunesia,1,Celebic,Oceania,Austronesian
pamp1243,cent2080,Pampanga,language,pam,pam,14.9603,120.502,['Papunesia'],['Philippines'],,Central Luzon,Central Luzon,pamp1243,Austronesian,aust1307,Papunesia,1,Central Luzon,Oceania,Austronesian
boto1242,abel1234,Botolan Sambal,language,sbl,sbl,15.2315,120.164,['Papunesia'],['Philippines'],,Abellen-Botolan,Abellen-Botolan,boto1242,Austronesian,aust1307,Papunesia,1,,,
maga1263,maga1270,Mag-Anchi Ayta,language,sgb,sgb,15.1954,120.459,['Papunesia'],['Philippines'],,Mag-Ayta,Mag-Ayta,maga1263,Austronesian,aust1307,Papunesia,1,,,
boli1256,tina1255,Bolinao,language,smk,smk,16.3071,119.853,['Papunesia'],['Philippines'],,Tina-Bolinao,Tina-Bolinao,boli1256,Austronesian,aust1307,Papunesia,1,,,
cham1312,mala1545,Chamorro,language,cha,cha,13.438011,144.74474,['Papunesia'],"['Guam', 'Northern Mariana Islands']",,Malayo-Polynesian,Malayo-Polynesian,cham1312,Austronesian,aust1307,Papunesia,1,Chamorro,Oceania,Austronesian
nali1245,koro1314,Nali,language,nss,nss,-2.14273,147.202,['Papunesia'],['Papua New Guinea'],,Koro-Lele-Nali-Titan,Koro-Lele-Nali-Titan,nali1245,Austronesian,aust1307,Papunesia,1,,,
kurt1250,kurt1252,Kurti,language,ktm,ktm,-2.01187,147.036,['Papunesia'],['Papua New Guinea'],,Kurti-Elu,Kurti-Elu,kurt1250,Austronesian,aust1307,Papunesia,1,,,
nyin1250,west2848,Nyindrou,language,lid,lid,-2.1143,146.627,['Papunesia'],['Papua New Guinea'],,West Manus I,West Manus I,nyin1250,Austronesian,aust1307,Papunesia,1,,,
seim1238,west2532,Seimat,language,ssg,ssg,-1.2666667,144.25,['Papunesia'],['Papua New Guinea'],,Western Admiralty Islands,Western Admiralty Islands,seim1238,Austronesian,aust1307,Papunesia,1,,,
wuvu1239,west2532,Wuvulu-Aua,language,wuv,wuv,-1.73938,142.851,['Papunesia'],['Papua New Guinea'],,Western Admiralty Islands,Western Admiralty Islands,wuvu1239,Austronesian,aust1307,Papunesia,1,,,
fiji1243,viwa1234,Fijian,language,fij,fij,-18.0,178.33,['Papunesia'],['Fiji'],,Eastern Fijian,Viwa-Lomaiviti-East Viti Levu,fiji1243,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
samo1305,samo1310,Samoan,language,smo,smo,-13.92,-171.83,['Papunesia'],"['American Samoa', 'Samoa']",,Samoan-Tokelauan,Samoan-Tokelauan,samo1305,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
kapi1249,nort3235,Kapingamarangi,language,kpg,kpg,1.039166,154.797223,['Papunesia'],"['Micronesia, Federated States of']",,Carolinean Outlier Polynesian,Carolinean Outlier Polynesian,kapi1249,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
taku1257,taku1258,Takuu,language,nho,nho,-4.773094,157.032085,['Papunesia'],['Papua New Guinea'],,Takuuic,Takuuic,taku1257,Austronesian,aust1307,Papunesia,1,,,
hawa1245,east2896,Hawaiian,language,haw,haw,19.6297,-155.43,['Papunesia'],['United States'],,East Polynesian,East Polynesian Proximal,hawa1245,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
maor1246,sout3383,Maori,language,mri,mri,-38.2881,176.541,['Papunesia'],['New Zealand'],,East Polynesian,Southern East Polynesian Proximal,maor1246,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
gilb1244,cent2276,Gilbertese,language,gil,gil,0.179,173.64,['Papunesia'],"['Fiji', 'Kiribati', 'Solomon Islands', 'Tuvalu']",,Central Micronesian,Central Micronesian,gilb1244,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
mars1254,west2844,Marshallese,language,mah,mah,8.72,167.73,['Papunesia'],['Marshall Islands'],,Western Micronesian,Western Micronesian,mars1254,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
pohn1238,pona1248,Pohnpeian,language,pon,pon,6.87212,158.223,['Papunesia'],"['Micronesia, Federated States of']",,Ponapeic,Ponapeic,pohn1238,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
chuu1238,mort1238,Chuukese,language,chk,chk,7.346993,151.598607,['Papunesia'],"['Micronesia, Federated States of']",,Mortlockese-Trukese,Mortlockese-Trukese,chuu1238,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
kosr1238,kosr1239,Kosraean,language,kos,kos,5.31,162.98,['Papunesia'],"['Micronesia, Federated States of']",,Micronesian,Kosraean-Nauruan,kosr1238,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
lewo1242,lame1259,Lewo,language,lww,lww,-16.7612,168.334,['Papunesia'],['Vanuatu'],,Lamenu-Lewo,Lamenu-Lewo,lewo1242,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
mask1242,sout3239,Maskelynes,language,klv,klv,-16.5073,167.818,['Papunesia'],['Vanuatu'],,Southeastern Malakula linkage,Southeastern Malakula linkage,mask1242,Austronesian,aust1307,Papunesia,1,,,
urip1239,east2753,Uripiv-Wala-Rano-Atchin,language,upv,upv,-16.00951,167.34643,['Papunesia'],['Vanuatu'],,Eastern Malakula linkage,Eastern Malakula linkage,urip1239,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
paam1238,cent2269,Paama,language,pma,pma,-16.47548,168.23693,['Papunesia'],['Vanuatu'],,Central Vanuatu,Central Vanuatu,paam1238,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
tang1347,arak1257,Movono,language,tgp,tgp,-15.5643,166.958,['Papunesia'],['Vanuatu'],,South-Central Santo,Araki-Tangoa,tang1347,Austronesian,aust1307,Papunesia,1,,,
kwai1243,nort2833,Kwaio,language,kwd,kwd,-8.93744,160.965,['Papunesia'],['Solomon Islands'],,Central-Northern Malaita,Central-Northern Malaita,kwai1243,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
kwar1239,nort2833,Kwara'ae,language,kwf,kwf,-8.75779,160.804,['Papunesia'],['Solomon Islands'],,Central-Northern Malaita,Central-Northern Malaita,kwar1239,Austronesian,aust1307,Papunesia,1,,,
saaa1240,mala1540,Sa'a,language,apb,apb,-9.60258,161.467,['Papunesia'],['Solomon Islands'],,Malaita-Makira,Malaita-Makira,saaa1240,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
aros1241,sanc1243,Arosi,language,aia,aia,-10.2441,161.432,['Papunesia'],['Solomon Islands'],,Makira,Makira,aros1241,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
kahu1241,sanc1243,Kahua,language,agw,agw,-10.6963,162.191,['Papunesia'],['Solomon Islands'],,Makira,Makira,kahu1241,Austronesian,aust1307,Papunesia,1,,,
owaa1237,sanc1243,Owa,language,stn,stn,-10.82553,162.30467,['Papunesia'],['Solomon Islands'],,Makira,Makira,owaa1237,Austronesian,aust1307,Papunesia,1,,,
paic1239,cemp1235,Paicî,language,pri,pri,-21.096,165.15,['Papunesia'],['New Caledonia'],,Cem-Pac,Cem-Pac,paic1239,Austronesian,aust1307,Papunesia,1,,,
ajie1238,houa1234,Ajië,language,aji,aji,-21.3029,165.468,['Papunesia'],['New Caledonia'],,Houailou,Houailou,ajie1238,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
nort2847,whit1270,North Tanna,language,tnn,tnn,-19.3733,169.303,['Papunesia'],['Vanuatu'],,Whitesands-North Tanna linkage,Whitesands-North Tanna linkage,nort2847,Austronesian,aust1307,Papunesia,1,,,
sout2869,sout3195,Southwest Tanna,language,nwi,nwi,-19.57953,169.35603,['Papunesia'],['Vanuatu'],,Southern Tanna,Southern Tanna,sout2869,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
muss1246,stma1240,Mussau-Emira,language,emi,emi,-1.44105,149.624,['Papunesia'],['Papua New Guinea'],,St. Matthias,St. Matthias,muss1246,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
mada1285,mada1284,Madak,language,mmx,mmx,-3.34342,151.967,['Papunesia'],['Papua New Guinea'],,Madak linkage,Madak linkage,mada1285,Austronesian,aust1307,Papunesia,1,,,
kand1301,kand1307,Kandas,language,kqw,kqw,-4.3652,152.781,['Papunesia'],['Papua New Guinea'],,Kandas-Duke of York,Kandas-Duke of York,kand1301,Austronesian,aust1307,Papunesia,1,,,
ramo1244,kand1307,Ramoaaina,language,rai,rai,-4.17306,152.451,['Papunesia'],['Papua New Guinea'],,Kandas-Duke of York,Kandas-Duke of York,ramo1244,Austronesian,aust1307,Papunesia,1,,,
labe1239,labe1241,Label,language,lbb,lbb,-4.46971,152.678,['Papunesia'],['Papua New Guinea'],,Label-Bilur,Label-Bilur,labe1239,Austronesian,aust1307,Papunesia,1,,,
hali1244,hali1243,Halia,language,hla,hla,-5.26603,154.662,['Papunesia'],['Papua New Guinea'],,Haliaic,Haliaic,hali1244,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
sapo1253,sapo1252,Saposa,language,sps,sps,-5.64103,154.732,['Papunesia'],['Papua New Guinea'],,Saposa-Tinputz,Saposa-Tinputz,sapo1253,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
tinp1237,tinp1238,Tinputz,language,tpz,tpz,-5.58358,154.972,['Papunesia'],['Papua New Guinea'],,Tinputzic,Tinputzic,tinp1237,Austronesian,aust1307,Papunesia,1,,,
neha1247,nucl1750,Nehan,language,nsn,nsn,-4.56875,154.2,['Papunesia'],['Papua New Guinea'],,Nuclear North Bougainville Oceanic,Nuclear North Bougainville Oceanic,neha1247,Austronesian,aust1307,Papunesia,1,Oceanic,Oceania,Austronesian
kuan1248,mini1257,Kuanua,language,ksd,ksd,-4.30986,152.114,['Papunesia'],['Papua New Guinea'],,Minigir-Tolai,Minigir-Tolai,kuan1248,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
patp1243,patp1244,Patpatar,language,gfk,gfk,-3.74711,152.493,['Papunesia'],['Papua New Guinea'],,Patpatar-Minigir-Tolai,Patpatar-Minigir-Tolai,patp1243,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
surs1246,stge1234,Sursurunga,language,sgz,sgz,-3.99078,152.768,['Papunesia'],['Papua New Guinea'],,St George linkage,St George linkage,surs1246,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
make1251,tang1348,Fanamaket,dialect,bjp,bjp,,,['Papunesia'],['Papua New Guinea'],,St George linkage,Tangga,make1251,Austronesian,aust1307,Papunesia,1,,,
kara1486,tung1294,Kara (Papua New Guinea),language,leu,leu,-2.81957,151.111,['Papunesia'],['Papua New Guinea'],,Tungak-Nalik,Tungak-Nalik,kara1486,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
tung1290,tung1294,Tungag,language,lcm,lcm,-2.52188,150.198,['Papunesia'],['Papua New Guinea'],,Tungak-Nalik,Tungak-Nalik,tung1290,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
bola1250,bola1253,Bola,language,bnp,bnp,-5.55792,150.095,['Papunesia'],['Papua New Guinea'],,Bola-Bulu,Bola-Bulu,bola1250,Austronesian,aust1307,Papunesia,1,,,
naka1262,naka1266,Nakanai,language,nak,nak,-5.59931,150.888,['Papunesia'],['Papua New Guinea'],,Nakanai-Meramera,Nakanai-Meramera,naka1262,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
adze1240,uppe1423,Adzera,language,adz,adz,-6.39394,146.294,['Papunesia'],['Papua New Guinea'],,Upper Markham,Upper Markham,adze1240,Austronesian,aust1307,Papunesia,1,,,
buga1250,nort2858,Bugawac,language,buk,buk,-6.67519,147.32,['Papunesia'],['Papua New Guinea'],,North Huon Gulf linkage,North Huon Gulf linkage,buga1250,Austronesian,aust1307,Papunesia,1,,,
yabe1254,nort2858,Yabem,language,jae,jae,-6.67052,147.81,['Papunesia'],['Papua New Guinea'],,North Huon Gulf linkage,North Huon Gulf linkage,yabe1254,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
mang1404,mapo1247,Mangga Buang,language,mmo,mmo,-6.99891,146.685,['Papunesia'],['Papua New Guinea'],,Buang linkage,Mapos-Mangga-Wagau,mang1404,Austronesian,aust1307,Papunesia,1,,,
mapo1242,mapo1247,Mapos Buang,language,bzh,bzh,-6.86672,146.774,['Papunesia'],['Papua New Guinea'],,Buang linkage,Mapos-Mangga-Wagau,mapo1242,Austronesian,aust1307,Papunesia,1,,,
pate1247,zena1251,Patep,language,ptp,ptp,-6.91988,146.639,['Papunesia'],['Papua New Guinea'],,Mumeng,Zenag-Patep,pate1247,Austronesian,aust1307,Papunesia,1,Oceanic,Interior New Guinea,Austronesian
hote1245,hote1244,Hote,language,hot,hot,-7.07708,146.869,['Papunesia'],['Papua New Guinea'],,Misim-Yamap,Misim-Yamap,hote1245,Austronesian,aust1307,Papunesia,1,,,
iwal1237,sout2878,Iwal,language,kbm,kbm,-7.20938,146.983,['Papunesia'],['Papua New Guinea'],,South Huon Gulf linkage,South Huon Gulf linkage,iwal1237,Austronesian,aust1307,Papunesia,1,,,
bari1286,east2772,Bariai,language,bch,bch,-5.5087,148.666,['Papunesia'],['Papua New Guinea'],,Eastern Ngero,Eastern Ngero,bari1286,Austronesian,aust1307,Papunesia,1,,,
mutu1242,tuam1243,Mutu,language,tuc,tuc,-5.79405,148.014,['Papunesia'],['Papua New Guinea'],,Tuam,Tuam,mutu1242,Austronesian,aust1307,Papunesia,1,,,
mari1428,nucl1510,Marik,language,dad,dad,-5.349,145.59,['Papunesia'],['Papua New Guinea'],,Western Bel,Western Bel,mari1428,Austronesian,aust1307,Papunesia,1,,,
taki1248,nucl1510,Takia,language,tbc,tbc,-4.69057,145.975,['Papunesia'],['Papua New Guinea'],,Western Bel,Western Bel,taki1248,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
arop1243,kora1297,Arop-Lokep,language,apr,apr,-5.31671,147.103,['Papunesia'],['Papua New Guinea'],,Korap linkage,Korap linkage,arop1243,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
mbul1263,viti1243,Mbula,language,mna,mna,-5.66965,148.041,['Papunesia'],['Papua New Guinea'],,Vitiaz linkage,Vitiaz linkage,mbul1263,Austronesian,aust1307,Papunesia,1,Oceanic,N Coast New Guinea,Austronesian
lote1237,meng1266,Lote,language,uvl,uvl,-5.954,150.911,['Papunesia'],['Papua New Guinea'],,Mengenic,Mengenic,lote1237,Austronesian,aust1307,Papunesia,1,,,
meng1267,mamu1256,Mengen,language,mee,mee,-5.47036,151.373,['Papunesia'],['Papua New Guinea'],,Mamusa-Mengen,Mamusa-Mengen,meng1267,Austronesian,aust1307,Papunesia,1,,,
